 ,Date,Site,Time,Transect,Quadrat,QuadratSite,TransectSite,Aux5,Height (cm),Latitude,Longitude,Comments,Row,Column,CoralTaxa,Taxa,Label,Group,Annotator,Date annotated,Machine suggestion 1
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,116,237,Rubble,Rubble,Rubble,abiotic,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,116,280,Rubble,Rubble,Rubble,abiotic,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,116,323,Rubble,Rubble,Rubble,abiotic,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,163,21,PocDam,PocDam,stony coral,stony coral,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,163,64,PocDam,PocDam,stony coral,stony coral,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,163,107,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,163,150,Rubble,Rubble,Rubble,abiotic,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,163,194,Rubble,Rubble,Rubble,abiotic,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,163,237,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,163,280,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,163,323,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,210,21,Rock,Rock,Rock,abiotic,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,210,64,Rock,Rock,Rock,abiotic,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,210,107,Rock,Rock,Rock,abiotic,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,210,150,Rubble,Rubble,Rubble,abiotic,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,210,194,Rubble,Rubble,Rubble,abiotic,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,210,237,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,210,280,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,210,323,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,257,21,Rock,Rock,Rock,abiotic,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,257,64,Rock,Rock,Rock,abiotic,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,257,107,Rock,Rock,Rock,abiotic,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,257,150,Rubble,Rubble,Rubble,abiotic,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,257,194,Rubble,Rubble,Rubble,abiotic,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,257,237,Rubble,Rubble,Rubble,abiotic,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,257,280,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,257,323,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,304,21,Rock,Rock,Rock,abiotic,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,304,64,Para_austr,Para_austr,stony coral,stony coral,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,304,107,Rubble,Rubble,Rubble,abiotic,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,304,150,Rubble,Rubble,Rubble,abiotic,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,304,194,Rubble,Rubble,Rubble,abiotic,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,304,237,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,304,280,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,304,323,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,351,21,Rock,Rock,Rock,abiotic,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,351,64,Rock,Rock,Rock,abiotic,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,351,107,Rock,Rock,Rock,abiotic,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,351,150,Rubble,Rubble,Rubble,abiotic,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,351,194,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,351,237,Rubble,Rubble,Rubble,abiotic,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,351,280,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 22:00:41+00:00,
S01T03Q03.JPG,18/11/18,Coral Garden,November,3,9,3,3,,,,,,351,323,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 22:00:41+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,50,51,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,50,154,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,50,257,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,50,360,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,50,464,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,50,567,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,50,670,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,50,773,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,151,51,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,151,154,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,151,257,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,151,360,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,151,464,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,151,567,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,151,670,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,151,773,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,253,51,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,253,154,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,253,257,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,253,360,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,253,464,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,253,567,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,253,670,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,253,773,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,354,51,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,354,154,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,354,257,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,354,360,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,354,464,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,354,567,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,354,670,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,354,773,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,456,51,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,456,154,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,456,257,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,456,360,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,456,464,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,456,567,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,456,670,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,456,773,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,558,51,Rubble,Rubble,Rubble,abiotic,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,558,154,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,558,257,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,558,360,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,558,464,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,558,567,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,558,670,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,558,773,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,659,51,Rubble,Rubble,Rubble,abiotic,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,659,154,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,659,257,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,659,360,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,659,464,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,659,567,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,659,670,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,659,773,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,761,51,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,761,154,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,761,257,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,761,360,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,761,464,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,761,567,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,761,670,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q01_2.JPG,18/11/18,North Bay,November,4,10,1,1,,,,,,761,773,Seagrass,Seagrass,Seagrass,seagrass,tess.moriarty,2020-06-30 22:08:16+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,35,38,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:14:00+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,35,115,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 22:14:00+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,35,193,Rock,Rock,Rock,abiotic,tess.moriarty,2020-06-30 22:14:00+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,35,270,Rock,Rock,Rock,abiotic,tess.moriarty,2020-06-30 22:14:00+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,35,348,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 22:14:00+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,35,425,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 22:14:00+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,35,503,Rock,Rock,Rock,abiotic,tess.moriarty,2020-06-30 22:14:00+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,35,580,Rock,Rock,Rock,abiotic,tess.moriarty,2020-06-30 22:14:00+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,106,38,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 22:14:00+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,106,115,Rock,Rock,Rock,abiotic,tess.moriarty,2020-06-30 22:14:00+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,106,193,Isopora,Isopora,stony coral,stony coral,tess.moriarty,2020-06-30 22:14:00+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,106,270,Macro,Macro,Macro,algae,tess.moriarty,2020-06-30 22:14:01+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,106,348,Rock,Rock,Rock,abiotic,tess.moriarty,2020-06-30 22:14:01+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,106,425,Rock,Rock,Rock,abiotic,tess.moriarty,2020-06-30 22:14:01+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,106,503,Rock,Rock,Rock,abiotic,tess.moriarty,2020-06-30 22:14:01+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,106,580,Rock,Rock,Rock,abiotic,tess.moriarty,2020-06-30 22:14:01+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,178,38,StPis,StPis,stony coral,stony coral,tess.moriarty,2020-06-30 22:14:01+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,178,115,Rock,Rock,Rock,abiotic,tess.moriarty,2020-06-30 22:14:01+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,178,193,Rock,Rock,Rock,abiotic,tess.moriarty,2020-06-30 22:14:01+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,178,270,Rock,Rock,Rock,abiotic,tess.moriarty,2020-06-30 22:14:01+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,178,348,Rock,Rock,Rock,abiotic,tess.moriarty,2020-06-30 22:14:01+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,178,425,StPis,StPis,stony coral,stony coral,tess.moriarty,2020-06-30 22:14:01+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,178,503,Macro,Macro,Macro,algae,tess.moriarty,2020-06-30 22:14:01+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,178,580,Macro,Macro,Macro,algae,tess.moriarty,2020-06-30 22:14:01+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,250,38,Sand,Sand,Sand,abiotic,tess.moriarty,2020-06-30 22:14:01+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,250,115,Rock,Rock,Rock,abiotic,tess.moriarty,2020-06-30 22:14:01+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,250,193,PocDam,PocDam,stony coral,stony coral,tess.moriarty,2020-06-30 22:14:01+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,250,270,PocDam,PocDam,stony coral,stony coral,tess.moriarty,2020-06-30 22:14:01+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,250,348,Isopora,Isopora,stony coral,stony coral,tess.moriarty,2020-06-30 22:14:01+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,250,425,Porites,Porites,stony coral,stony coral,tess.moriarty,2020-06-30 22:14:01+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,250,503,Porites,Porites,stony coral,stony coral,tess.moriarty,2020-06-30 22:14:01+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,250,580,Macro,Macro,Macro,algae,tess.moriarty,2020-06-30 22:14:01+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,322,38,Macro,Macro,Macro,algae,tess.moriarty,2020-06-30 22:14:01+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,322,115,StPis,StPis,stony coral,stony coral,tess.moriarty,2020-06-30 22:14:01+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,322,193,PocDam,PocDam,stony coral,stony coral,tess.moriarty,2020-06-30 22:14:01+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,322,270,PocDam,PocDam,stony coral,stony coral,tess.moriarty,2020-06-30 22:14:01+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,322,348,Isopora,Isopora,stony coral,stony coral,tess.moriarty,2020-06-30 22:14:01+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,322,425,Porites,Porites,stony coral,stony coral,tess.moriarty,2020-06-30 22:14:01+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,322,503,Porites,Porites,stony coral,stony coral,tess.moriarty,2020-06-30 22:14:01+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,322,580,PocDam,PocDam,stony coral,stony coral,tess.moriarty,2020-06-30 22:14:01+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,394,38,Porites,Porites,stony coral,stony coral,tess.moriarty,2020-06-30 22:14:01+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,394,115,Porites,Porites,stony coral,stony coral,tess.moriarty,2020-06-30 22:14:01+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,394,193,PocDam,PocDam,stony coral,stony coral,tess.moriarty,2020-06-30 22:14:01+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,394,270,PocDam,PocDam,stony coral,stony coral,tess.moriarty,2020-06-30 22:14:01+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,394,348,Isopora,Isopora,stony coral,stony coral,tess.moriarty,2020-06-30 22:14:01+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,394,425,Isopora,Isopora,stony coral,stony coral,tess.moriarty,2020-06-30 22:14:01+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,394,503,Isopora,Isopora,stony coral,stony coral,tess.moriarty,2020-06-30 22:14:01+00:00,
S02T01Q02.JPG,18/11/18,North Bay,November,4,11,2,1,,,,,,394,580,PocDam,PocDam,stony coral,stony coral,tess.moriarty,2020-06-30 22:14:01+00:00,
